provincia;poblacion;codigopostalid;lat;lon
Segovia;"El Espinar";40424;-4.247530310;40.718093430
Segovia;Espirdo;40191;-4.074143980;40.997739790
Segovia;"Fresneda de Cuéllar";40217;-4.450391910;41.318275110
Segovia;"Fresno de Cantespino";40156;-3.499336210;41.368290580
Segovia;"Fresno de Cantespino";40418;-3.499336210;41.368290580
Segovia;"Fresno de Cantespino";40516;-3.499336210;41.368290580
Segovia;"Fresno de Cantespino";40518;-3.499336210;41.368290580
Segovia;"Fresno de la Fuente";40540;-3.644742550;41.393333390
Segovia;Frumales;40298;-4.187029360;41.384210700
Segovia;"Fuente de Santa Cruz";40496;-4.634219830;41.209380780
Segovia;"Fuente el Olmo de Fuentidueña";40359;-4.000456310;41.381201750
Segovia;"Fuente el Olmo de Íscar";40218;-4.494530760;41.279798260
Segovia;Fuentepelayo;40260;-4.176803730;41.220790860
Segovia;Fuentepiñel;40358;-4.042906730;41.400317290
Segovia;Fuenterrebollo;40330;-3.932920720;41.297366560
Segovia;"Fuentesaúco de Fuentidueña";40355;-4.062501100;41.424503420
Segovia;Fuentesoto;40314;-3.918603830;41.456727460
Segovia;Fuentidueña;40357;-3.980289450;41.441509730
Segovia;Gallegos;40162;-3.785968060;41.074543300
Segovia;Garcillán;40120;-4.264079440;40.977086950
Segovia;Gomezserracín;40240;-4.325959770;41.288366920
Segovia;Grajera;40569;-3.613732370;41.371082470
Segovia;"Honrubia de la Cuesta";40541;-3.704685260;41.510916060
Segovia;Hontalbilla;40353;-4.121548470;41.345883010
Segovia;"Hontanares de Eresma";40490;-4.203475740;40.981806780
Segovia;"Los Huertos";40490;-4.218681170;41.010346610
Segovia;"Ituero y Lama";40151;-4.377496570;40.800283960
Segovia;"Juarros de Riomoros";40131;-4.309412490;40.946422340
Segovia;"Juarros de Voltoya";40445;-4.518624040;41.032449540
Segovia;Labajos;40146;-4.521279770;40.843554260
Segovia;"Laguna de Contreras";40236;-4.028541640;41.494511540
Segovia;Languilla;40556;-3.424111050;41.448981410
Segovia;"Lastras de Cuéllar";40352;-4.106589850;41.296818830
Segovia;"Lastras del Pozo";40142;-4.344591840;40.879078780
Segovia;"La Lastrilla";40196;-4.103756820;40.968940770
Segovia;"La Losa";40420;-4.164651680;40.854461600
Segovia;Maderuelo;40554;-3.521904770;41.487232060
Segovia;Marazuela;40133;-4.364640400;40.977976670
Segovia;"Martín Miguel";40130;-4.272815770;40.950489270
Segovia;"Martín Muñoz de la Dehesa";40466;-4.686916180;41.066221040
Segovia;"Martín Muñoz de las Posadas";40446;-4.595913080;40.996121770
Segovia;Marugán;40142;-4.384281170;40.896823590
Segovia;Matabuena;40163;-3.756594020;41.095701660
Segovia;"Mata de Cuéllar";40214;-4.472190190;41.398667660
Segovia;"La Matilla";40175;-3.794884290;41.191127310
Segovia;"Melque de Cercos";40444;-4.469018970;41.051171180
Segovia;"Membibre de la Hoz";40234;-4.098739430;41.448014680
Segovia;Migueláñez;40441;-4.363718260;41.122329960
Segovia;"Montejo de Arévalo";40468;-4.665200210;41.140399140
Segovia;"Montejo de la Vega de la Serrezuela";40542;-3.652677520;41.549114180
Segovia;Monterrubio;40142;-4.351800400;40.848367020
Segovia;"Moral de Hornuez";40542;-3.616886430;41.464508070
Segovia;Mozoncillo;40250;-4.186215210;41.148046650
Segovia;Muñopedro;40145;-4.472041190;40.888026110
Segovia;Muñoveros;40183;-3.951800350;41.172822170
Segovia;"Nava de la Asunción";40450;-4.488962870;41.156638770
Segovia;"Nava de la Asunción";40461;-4.488962870;41.156638770
Segovia;Navafría;40161;-3.824568110;41.057086190
Segovia;Navalilla;40331;-3.932259850;41.340726290
Segovia;Navalmanzano;40280;-4.256284810;41.214727160
Segovia;"Navares de Ayuso";40531;-3.706673020;41.372749530
Segovia;"Navares de Ayuso";40561;-3.706673020;41.372749530
Segovia;"Navares de Enmedio";40532;-3.723110210;41.380952780
Segovia;"Navares de las Cuevas";40532;-3.751140370;41.413975260
Segovia;"Navas de Oro";40470;-4.437385290;41.196062730
Segovia;"Navas de San Antonio";40408;-4.329414390;40.761572170
Segovia;Nieva;40447;-4.426523130;41.080169760
Segovia;Olombrada;40220;-4.161221660;41.415234820
Segovia;Olombrada;40233;-4.161221660;41.415234820
Segovia;Orejana;40176;-3.780463480;41.164679320
Segovia;"Ortigosa de Pestaño";40495;-4.393957200;41.087144010
Segovia;"Otero de Herreros";40422;-4.210450890;40.819470890
Segovia;Pajarejos;40567;-3.590397430;41.390335740
Segovia;"Palazuelos de Eresma";40194;-4.061177970;40.930551580
Segovia;Pedraza;40172;-3.811177930;41.130524930
Segovia;Pedraza;40173;-3.811177930;41.130524930
Segovia;"Pelayos del Arroyo";40170;-3.939668540;41.051142770
Segovia;"Pelayos del Arroyo";40180;-3.939668540;41.051142770
Segovia;Perosillo;40354;-4.141840030;41.392820110
Segovia;Pinarejos;40296;-4.293655700;41.259964250
Segovia;Pinarnegrillo;40294;-4.206977310;41.190428920
Segovia;Carabias;40540;-3.707321810;41.455838840
Segovia;Prádena;40165;-3.688457360;41.138917110
Segovia;Prádena;40318;-3.688457360;41.138917110
Segovia;"Puebla de Pedraza";40184;-3.913746660;41.204514010
Segovia;Rapariegos;40466;-4.654168330;41.094448310
Segovia;Rebollo;40184;-3.856802450;41.192358750
Segovia;Remondo;40216;-4.483360660;41.341706210
Segovia;"Riaguas de San Bartolomé";40529;-3.489896960;41.426671870
Segovia;Riaza;40500;-3.477251890;41.279740060
Segovia;Riaza;40510;-3.477251890;41.279740060
Segovia;Riaza;40511;-3.477251890;41.279740060
Segovia;Riaza;40512;-3.477251890;41.279740060
Segovia;Riaza;40517;-3.477251890;41.279740060
Segovia;Ribota;40513;-3.429454020;41.365787320
Segovia;"Riofrío de Riaza";40515;-3.449474400;41.247954710
Segovia;"Roda de Eresma";40290;-4.181177310;41.027842920
Segovia;Sacramenia;40237;-3.963347050;41.494661320
Segovia;Samboal;40442;-4.419207400;41.259286890
Segovia;Samboal;40443;-4.419207400;41.259286890
Segovia;"San Cristóbal de Cuéllar";40212;-4.404301620;41.406857600
Segovia;"San Cristóbal de la Vega";40465;-4.646903420;41.112963930
Segovia;Sanchonuño;40297;-4.305896380;41.322464520
Segovia;Sangarcía;40134;-4.414372300;40.947389770
Segovia;Sangarcía;40144;-4.414372300;40.947389770
Segovia;"Real Sitio de San Ildefonso";40100;-4.004759510;40.897627590
Segovia;"Real Sitio de San Ildefonso";40109;-4.004759510;40.897627590
Segovia;"Real Sitio de San Ildefonso";40420;-4.004759510;40.897627590
Segovia;"San Martín y Mudrián";40295;-4.331848050;41.223228340
Segovia;"San Miguel de Bernuy";40332;-3.952699510;41.399063650
Segovia;"San Pedro de Gaíllos";40389;-3.810053990;41.227044390
Segovia;"Santa María la Real de Nieva";40122;-4.406481610;41.070372400
Segovia;"Santa María la Real de Nieva";40123;-4.406481610;41.070372400
Segovia;"Santa María la Real de Nieva";40135;-4.406481610;41.070372400
Segovia;"Santa María la Real de Nieva";40136;-4.406481610;41.070372400
Segovia;"Santa María la Real de Nieva";40440;-4.406481610;41.070372400
Segovia;"Santa María la Real de Nieva";40448;-4.406481610;41.070372400
Segovia;"Santa María la Real de Nieva";40449;-4.406481610;41.070372400
Segovia;"Santa María la Real de Nieva";40494;-4.406481610;41.070372400
Segovia;"Santa Marta del Cerro";40310;-3.685322770;41.217863970
Segovia;"Santiuste de Pedraza";40141;-3.885872390;41.090249380
Segovia;"Santiuste de Pedraza";40171;-3.885872390;41.090249380
Segovia;"Santiuste de Pedraza";40173;-3.885872390;41.090249380
Segovia;"Santiuste de San Juan Bautista";40460;-4.572056270;41.157173980
Segovia;"Santo Domingo de Pirón";40180;-3.989692640;41.040761250
Segovia;"Santo Tomé del Puerto";40590;-3.617098320;41.183676510
Segovia;"Sauquillo de Cabezas";40351;-4.068634540;41.195146040
Segovia;Sebúlcor;40340;-3.883647580;41.270533650
Segovia;Sebúlcor;40380;-3.883647580;41.270533650
Segovia;Segovia;40001;-4.125241160;40.949870300
Segovia;Segovia;40002;-4.125241160;40.949870300
Segovia;Segovia;40003;-4.125241160;40.949870300
Segovia;Segovia;40004;-4.125241160;40.949870300
Segovia;Segovia;40005;-4.125241160;40.949870300
Segovia;Segovia;40006;-4.125241160;40.949870300
Segovia;Segovia;40153;-4.125241160;40.949870300
Segovia;Segovia;40154;-4.125241160;40.949870300
Segovia;Segovia;40195;-4.125241160;40.949870300
Segovia;Segovia;40196;-4.125241160;40.949870300
Segovia;Sepúlveda;40300;-3.750279170;41.298251000
Segovia;Sepúlveda;40310;-3.750279170;41.298251000
Segovia;Sepúlveda;40311;-3.750279170;41.298251000
Segovia;Sepúlveda;40312;-3.750279170;41.298251000
Segovia;Sepúlveda;40317;-3.750279170;41.298251000
Segovia;Sepúlveda;40389;-3.750279170;41.298251000
Segovia;"Sequera de Fresno";40517;-3.546774000;41.367310720
Segovia;Sotillo;40311;-3.638952220;41.257170170
Segovia;Sotosalbos;40170;-3.942982010;41.034847210
Segovia;"Tabanera la Luenga";40291;-4.239354760;41.096269110
Segovia;Tolocirio;40467;-4.651533200;41.133732150
Segovia;Torreadrada;40313;-3.840761960;41.443576490
Segovia;Torrecaballeros;40160;-4.024669660;40.993055430
Segovia;"Torrecilla del Pinar";40359;-4.038407490;41.374677300
Segovia;Torreiglesias;40192;-4.031509840;41.102315460
Segovia;Torreiglesias;40394;-4.031509840;41.102315460
Segovia;"Torre Val de San Pedro";40171;-3.869230160;41.072405070
Segovia;Trescasas;40194;-4.035857470;40.964192760
Segovia;Turégano;40181;-4.006920210;41.156184290
Segovia;Turégano;40370;-4.006920210;41.156184290
Segovia;Urueñas;40317;-3.773242360;41.357487060
Segovia;Valdeprados;40423;-4.256654980;40.817923010
Segovia;"Valdevacas de Montejo";40185;-3.635854200;41.522096440
Segovia;"Valdevacas y Guijar";40185;-3.912743220;41.136538960
Segovia;Valseca;40390;-4.174478910;41.000292820
Segovia;Valtiendas;40238;-3.917102070;41.478474240
Segovia;Valtiendas;40314;-3.917102070;41.478474240
Segovia;"Valverde del Majano";40140;-4.233884320;40.956398180
Segovia;"Valle de Tabladillo";40331;-3.839956100;41.362379510
Segovia;Vallelado;40213;-4.426600070;41.406222860
Segovia;"Valleruela de Pedraza";40174;-3.806665590;41.179416080
Segovia;"Valleruela de Sepúlveda";40176;-3.773005010;41.190357380
Segovia;Veganzones;40395;-3.993383780;41.192666830
Segovia;"Vegas de Matute";40423;-4.278640020;40.796989680
Segovia;"Ventosilla y Tejadilla";40165;-3.694410860;41.181480420
Segovia;Villacastín;40150;-4.412105360;40.781561050
Segovia;"Villaverde de Íscar";40219;-4.526716430;41.308235330
Segovia;"Villaverde de Montejo";40541;-3.653998780;41.521959290
Segovia;"Villaverde de Montejo";40542;-3.653998780;41.521959290
Segovia;Villeguillo;40496;-4.578348410;41.252395890
Segovia;"Yanguas de Eresma";40493;-4.238239360;41.071734610
Segovia;"Zarzuela del Monte";40152;-4.337811450;40.808101550
Segovia;"Zarzuela del Pinar";40293;-4.184716740;41.258641210
Segovia;"Ortigosa del Monte";40421;-4.175979960;40.843617970
Segovia;"Cozuelos de Fuentidueña";40354;-4.095750400;41.390557250
Segovia;Marazoleja;40132;-4.337512170;40.961863930
Segovia;"Navas de Riofrío";40420;-4.135273630;40.868203590
Segovia;"Cuevas de Provanco";40239;-3.960904850;41.541807730
Segovia;"San Cristóbal de Segovia";40197;-4.075791870;40.952062640
Sevilla;Aguadulce;41550;-4.993419110;37.251979690
Sevilla;Alanís;41380;-5.715499840;38.037301550
Sevilla;"Albaida del Aljarafe";41809;-6.166480750;37.427110420
Sevilla;"Alcalá de Guadaíra";41500;-5.850650570;37.334664570
Sevilla;"Alcalá de Guadaíra";41520;-5.850650570;37.334664570
Sevilla;"Alcalá del Río";41200;-5.978572530;37.517108600
Sevilla;"Alcalá del Río";41209;-5.978572530;37.517108600
Sevilla;"Alcalá del Río";41319;-5.978572530;37.517108600
Sevilla;"Alcolea del Río";41440;-5.671654170;37.614696830
Sevilla;"Alcolea del Río";41449;-5.671654170;37.614696830
Sevilla;"La Algaba";41980;-6.013242020;37.461087150
Sevilla;"La Algaba";41989;-6.013242020;37.461087150
Sevilla;Algámitas;41661;-5.150015900;37.014413560
Sevilla;"Almadén de la Plata";41240;-6.079575720;37.873536840
Sevilla;Almensilla;41111;-6.113340690;37.308891640
Sevilla;Arahal;41600;-5.544762690;37.262654720
Sevilla;Aznalcázar;41489;-6.252361860;37.304734230
Sevilla;Aznalcázar;41849;-6.252361860;37.304734230
Sevilla;Aznalcóllar;41870;-6.268696370;37.522818120
Sevilla;Badolatosa;41570;-4.672359650;37.307898290
Sevilla;Badolatosa;41599;-4.672359650;37.307898290
Sevilla;Benacazón;41805;-6.198031810;37.353055170
Sevilla;"Bollullos de la Mitación";41110;-6.138711720;37.340676720
Sevilla;Bormujos;41930;-6.071060430;37.370115100
Sevilla;Brenes;41310;-5.873155010;37.550140550
Sevilla;Burguillos;41200;-5.966777750;37.586829970
Sevilla;Burguillos;41220;-5.966777750;37.586829970
Sevilla;"Las Cabezas de San Juan";41729;-5.940758720;36.980791120
Sevilla;"Las Cabezas de San Juan";41730;-5.940758720;36.980791120
Sevilla;Camas;41900;-6.034554350;37.401470920
Sevilla;Camas;41910;-6.034554350;37.401470920
Sevilla;"La Campana";41429;-5.425103240;37.565513260
Sevilla;Cantillana;41320;-5.826289090;37.605218410
Sevilla;Carmona;41339;-5.633247520;37.472654630
Sevilla;Carmona;41410;-5.633247520;37.472654630
Sevilla;"Carrión de los Céspedes";41820;-6.329684630;37.367953340
Sevilla;Casariche;41580;-4.759175540;37.295401050
Sevilla;"Castilblanco de los Arroyos";41230;-5.989337170;37.674857870
Sevilla;"Castilleja de Guzmán";41908;-6.054842200;37.408601330
Sevilla;"Castilleja de la Cuesta";41950;-6.053081370;37.387544890
Sevilla;"Castilleja del Campo";41810;-6.334417300;37.385100330
Sevilla;"El Castillo de las Guardas";41889;-6.313385110;37.691716620
Sevilla;"El Castillo de las Guardas";41890;-6.313385110;37.691716620
Sevilla;"El Castillo de las Guardas";41898;-6.313385110;37.691716620
Sevilla;"El Castillo de las Guardas";41899;-6.313385110;37.691716620
Sevilla;"Cazalla de la Sierra";41370;-5.758740610;37.929269670
Sevilla;"Cazalla de la Sierra";41730;-5.758740610;37.929269670
Sevilla;Constantina;41450;-5.620095570;37.872924370
Sevilla;"Coria del Río";41100;-6.051114410;37.283838050
Sevilla;Coripe;41780;-5.440952310;36.970925840
Sevilla;"El Coronil";41760;-5.634586880;37.081631520
Sevilla;"Los Corrales";41657;-4.982731300;37.097242470
Sevilla;"Dos Hermanas";10701;-5.913344070;37.288948620
Sevilla;"Dos Hermanas";41073;-5.913344070;37.288948620
Sevilla;"Dos Hermanas";41089;-5.913344070;37.288948620
Sevilla;"Dos Hermanas";41700;-5.913344070;37.288948620
Sevilla;"Dos Hermanas";41701;-5.913344070;37.288948620
Sevilla;"Dos Hermanas";41702;-5.913344070;37.288948620
Sevilla;"Dos Hermanas";41703;-5.913344070;37.288948620
Sevilla;"Dos Hermanas";41704;-5.913344070;37.288948620
Sevilla;"Dos Hermanas";41728;-5.913344070;37.288948620
Sevilla;Écija;41400;-5.075435980;37.540772470
Sevilla;Écija;41409;-5.075435980;37.540772470
Sevilla;Écija;41563;-5.075435980;37.540772470
Sevilla;Écija;41567;-5.075435980;37.540772470
Sevilla;Espartinas;41807;-6.124886880;37.382628520
Sevilla;Estepa;41560;-4.876596800;37.288451670
Sevilla;"Fuentes de Andalucía";41420;-5.347617430;37.462716480
Sevilla;"Fuentes de Andalucía";41439;-5.347617430;37.462716480
Sevilla;"El Garrobo";41888;-6.173007380;37.625131810
Sevilla;Gelves;41120;-6.027218870;37.338474420
Sevilla;Gelves;41220;-6.027218870;37.338474420
Sevilla;Gerena;41860;-6.158289400;37.524607340
Sevilla;Gilena;41565;-4.914280590;37.252266980
Sevilla;Gines;41960;-6.077908090;37.387395780
Sevilla;Guadalcanal;41390;-5.821462600;38.092253680
Sevilla;Guillena;41210;-6.052322960;37.539396930
Sevilla;Guillena;41218;-6.052322960;37.539396930
Sevilla;Guillena;41219;-6.052322960;37.539396930
Sevilla;Herrera;41567;-4.847974840;37.366661810
Sevilla;"Huévar del Aljarafe";41830;-6.276629070;37.357109330
Sevilla;Lantejuela;41630;-5.223611720;37.353475590
Sevilla;Lebrija;41740;-6.080853560;36.919586560
Sevilla;"Lora de Estepa";41564;-4.825937390;37.270182230
Sevilla;"Lora del Río";41440;-5.530358720;37.653334390
Sevilla;"La Luisiana";41430;-5.249169450;37.526452290
Sevilla;"La Luisiana";41439;-5.249169450;37.526452290
Sevilla;"El Madroño";41897;-6.512473140;37.645898000
Sevilla;"El Madroño";41898;-6.512473140;37.645898000
Sevilla;"Mairena del Alcor";41510;-5.745678510;37.373119490
Sevilla;"Mairena del Aljarafe";41926;-6.065297740;37.343318770
Sevilla;"Mairena del Aljarafe";41927;-6.065297740;37.343318770
Sevilla;"Mairena del Aljarafe";41929;-6.065297740;37.343318770
Sevilla;Marchena;41620;-5.416412220;37.333662440
Sevilla;Marinaleda;41569;-4.962690720;37.371159410
Sevilla;"Martín de la Jara";41658;-4.960821580;37.107151230
Sevilla;"Los Molares";41750;-5.719620070;37.155587870
Sevilla;Montellano;41770;-5.570792480;36.995364890
Sevilla;"Morón de la Frontera";41530;-5.448989270;37.120224620
Sevilla;"Las Navas de la Concepción";41460;-5.465036880;37.933377550
Sevilla;Olivares;41804;-6.156213730;37.418366500
Sevilla;Osuna;41640;-5.101206230;37.237571340
Sevilla;"Los Palacios y Villafranca";41720;-5.927798300;37.157439490
Sevilla;"Los Palacios y Villafranca";41727;-5.927798300;37.157439490
Sevilla;"Los Palacios y Villafranca";41728;-5.927798300;37.157439490
Sevilla;"Palomares del Río";41928;-6.056814940;37.322707800
Sevilla;Paradas;41610;-5.496187660;37.289894840
Sevilla;Pedrera;41566;-4.895506270;37.223350240
Sevilla;"El Pedroso";41360;-5.763654090;37.842581910
Sevilla;Peñaflor;41470;-5.347238440;37.707414190
Sevilla;Pilas;41840;-6.302777340;37.301209430
Sevilla;Pruna;41670;-5.221743860;36.972770380
Sevilla;"La Puebla de Cazalla";41540;-5.306486460;37.222720960
Sevilla;"La Puebla de los Infantes";41470;-5.387732090;37.778790830
Sevilla;"La Puebla de los Infantes";41479;-5.387732090;37.778790830
Sevilla;"La Puebla del Río";41130;-6.060986440;37.268945890
Sevilla;"El Real de la Jara";41250;-6.155942080;37.950689340
Sevilla;"La Rinconada";41300;-5.979080690;37.488064520
Sevilla;"La Rinconada";41309;-5.979080690;37.488064520
Sevilla;"La Roda de Andalucía";41590;-4.779727900;37.199405890
Sevilla;"La Roda de Andalucía";41599;-4.779727900;37.199405890
Sevilla;"El Ronquillo";41880;-6.178505960;37.725199200
Sevilla;"El Rubio";41568;-4.990161150;37.355631870
Sevilla;Salteras;41909;-6.111668120;37.418664040
Sevilla;"San Juan de Aznalfarache";41920;-6.027153610;37.365846690
Sevilla;"Sanlúcar la Mayor";41800;-6.201235120;37.384074440
Sevilla;"San Nicolás del Puerto";41388;-5.653522000;37.993656070
Sevilla;"San Nicolás del Puerto";41389;-5.653522000;37.993656070
Sevilla;"San Nicolás del Puerto";41888;-5.653522000;37.993656070
Sevilla;Santiponce;41970;-6.036279750;37.433023790
Sevilla;"El Saucejo";41650;-5.097447620;37.071070320
Sevilla;"El Saucejo";41659;-5.097447620;37.071070320
Sevilla;Sevilla;41001;-5.992513680;37.386205120
Sevilla;Sevilla;41002;-5.992513680;37.386205120
Sevilla;Sevilla;41003;-5.992513680;37.386205120
Sevilla;Sevilla;41004;-5.992513680;37.386205120
Sevilla;Sevilla;41005;-5.992513680;37.386205120
Sevilla;Sevilla;41006;-5.992513680;37.386205120
Sevilla;Sevilla;41007;-5.992513680;37.386205120
Sevilla;Sevilla;41008;-5.992513680;37.386205120
Sevilla;Sevilla;41009;-5.992513680;37.386205120
Sevilla;Sevilla;41010;-5.992513680;37.386205120
Sevilla;Sevilla;41011;-5.992513680;37.386205120
Sevilla;Sevilla;41012;-5.992513680;37.386205120
Sevilla;Sevilla;41013;-5.992513680;37.386205120
Sevilla;Sevilla;41014;-5.992513680;37.386205120
Sevilla;Sevilla;41015;-5.992513680;37.386205120
Sevilla;Sevilla;41016;-5.992513680;37.386205120
Sevilla;Sevilla;41017;-5.992513680;37.386205120
Sevilla;Sevilla;41018;-5.992513680;37.386205120
Sevilla;Sevilla;41019;-5.992513680;37.386205120
Sevilla;Sevilla;41020;-5.992513680;37.386205120
Sevilla;Sevilla;41092;-5.992513680;37.386205120
Sevilla;Tocina;41330;-5.734485450;37.610598910
Sevilla;Tocina;41340;-5.734485450;37.610598910
